tweet,label
RT @Holyfield67: Jihadi Work Accidents: 13 Taliban Fighters Killed When Their IEDs Detonated Prematurely http://t.co/JUphsx1zps #Celebrate ,0
Omgggggggggg Mila Kunis is so fing hot. F Sarah Marshall. She's like a bird anorexic.,0
@CAntista @Brelston @hEnereyG Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,0
I love jigg jigg,0
Got chunky marmalade today of a greatful customer for my service over the past 2 yrs #PostieTweet #ServiceMatters http://t.co/pSEnGvyxrw,0
I wanna try pot brownies.,0
 BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA 718-622-0221 - 24 http://t.co/ENSNf9RGPH,0
I really want a girl to make me some brownies ,0
"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?",0
@ABC its time. amend 14th amendment it was written to protect newly freed ex slaves. Its lived its purpose. time to end anchor baby loophole,0
"@Boazziz He promised to stand with the muzzies, so...",0
RT @rickygervais: Humans are genetically closer to chimps than chimps are to gorillas. But we are all apes. Have a great day you clever twe ,0
RT @ajbk4life1: how do people not realize the jig ?,0
"RT @Duke27_: Mistakes are showing up late for work, running red lights, or even forgetting 2 take the trash out. This here ain't 1 http://t",0
is she choking it! @AwwAdorabIe: I want a pet monkey http://t.co/w7Yr5xKLSC,0
.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA,0
RT @MarcACaputo: BREAKING: Charlie Crist files emergency motion for a mulligan.,0
"@Yankees: Alfredo Aceves in to relieve @CC_Sabathia here in the 4th. #Yankees he needs to go away , gas can !",0
"RT @iRepFrisco: Should've lost in Carolina, in Houstontonight in St. Louis! #Lucky #Seahawks are complete trash!",0
@sweetlou462 thanks Hun. &lt;3 I'm so crushed. I love working out. It'll be 2months gone by the time I go back. :/,0
(via @jacklayton) Charlie Angus is sending Made in China Canadian flag pins back to Conservatives  http://tinyurl.com/dmt397,0
"Hey! I'm gonna get some sort of bird tattooed on my body, accompanied with an anchor/rope situation. No one's doing that right now, right?",0
"Hey if I stir a Spider, Rockstar, and Monster together and chug it, would I /definitely/ be hospitalized or just maybe? Asking for a friend",0
"@TheJadedNYer oh, well turns out that baby aint mine! *does jig*",0
"#RedSox, focus on the #Orioles that knocked you out last year, and not your hatred of the #Yankees for um-teen years! LOL!",0
RT @BigFatDave: We gave #GunControl a chance. It failed. No more of this #GunSense nonsense. #MomsDemand is statist trash http://t.co/MKl ,0
RT @drizzyswerve96: @0kkaren it looks like he's wearing a trash bag,0
RT @bakedbrotatoes: *spits out animal cracker* This doesn't even taste like hippo.,0
@SteveWorks4You @teaparty ...anti American Republicans and teabaggers stop forcing ur religion on the rest of us. Stockman u dont pray.liar,0
"RT @NateKlempa: @ROOTSPORTSPIT must not realize how much #WVU games mean to all of us ""hillbillies"". The @Pirates play 162 games a year. Sh",0
@joshbuddy blue cheese crackers intrigues and repulses me at the same time.,0
"RT @WhatTheFFacts: Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball.",0
Charlie Parr! Mountain top music Fest http://t.co/bG3UWdPZnn,0
Charlie Daniels Goes Off on Satanic Evil http://t.co/3haWjFavUz,0
RT @Yankees: #Yankees can jump into first place TONIGHT. RT if you think they will!,0
@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101,0
RT @ErinEph: New bus stop. Guy across the street is yelling and doing David Lee Roth kicks at swooping crows. I should learn karate.,0
RT @Kyle_Lippert: If you buy tickets for Transformers 3D they just lock you in an aluminum trash can and toss you from an overpass into rus,0
RT @DIYcookery: Godiva Chocolate Dipped Oreos  http://t.co/OSYPnadYtO,0
@phalaenadispar How day feel bout colored folk?,0
.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know,0
RT @Alleycelestine: @ViriDoesItt: Kissin small lips is trash lol..! Yessssss,0
 mike calls me t-bird @mikemastroccco,0
Josef just pitted. Slight possibility he can make it the remaining 67 laps but I highly doubt it. Will need yellow. #IndyFest,0
RT @UFlorida: @GatorZoneFB It's a bird.It's a plane.It's Jake McGee! http://t.co/WVdLScoDvw,0
"RT @godsgracelove: #15ThingsILove When he wraps his arms around my waist while I'm making dinner, yellow roses, pearls, Anything COACH a .",0
RT @DanielGennaoui: A bird that courts females by building a beautiful nest with bright objects: http://t.co/gi2rRlGRo6  #wildlife http://,0
RT @jakeburnsmfc: @staycoolwheels @BloggerBoxing because hillbillies like sports to.,0
Just stopped by the line up room @BeaLack still look like a doo wop singer.,0
ahahahh!ping pang POW! HOW U LIKE ME NOW! Shouts out 2 my bro Dre Hogg Style Ent! Uza fool 4 dis 1,0
"Oops, I just had a Freudian slit.",0
Praise thy lord for this season of beanies that is upon us,0
RT @FoodPornsx: Ultimate Chocolate Chip Cookie n' Oreo Fudge Brownie Bar http://t.co/7YvXiJmmcp,0
RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess,0
Oscar Taveras went yardie in his 2nd career MLB at bat. What a stud.,0
I hate Hashtag activism. No lie. I think 95% of it is trash.,0
RT @HBCUfessions: I guess my confessions trash because none of them got posted- FAMU,0
Hmu talmbout match but when I pull up its 30 other niccas wit ya ,0
Photo: Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/LjejFufULK,0
blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond Alexandra Earrings in Emerald Crystal on Emma http://t.co/5j3lRXgrcn,0
I want a four loco right now so I can chug it and go straight to sleep.,0
@Buster_ESPN Sounds like they are holding back info...Yankee shill,0
It's a matter of pure weight ratios. A five ounce bird can not carry a one pound coconut!,0
RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,0
&lt;&lt;&lt;when it's yellow outside,0
"RT @KenDavidoff: The #Cardinals are #MLB's gold standard, and there isn't even a close silver. #Dodgers #Giants #Tigers #Yankees http://t.c ",0
@Willstreakk @Tycff10111 according to you my place is in kitchen. Excuse me while I take out the trash,0
@SteveWorks4You Stockboy.everyone mocks you.,0
I want some monkey bread.,0
International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem. http://t.co/XEzf7Cj5qT,0
@adnanESPN Houston was top five in AHL attendance while Aeros were here. The transplanted snow bird would love a team.,0
"@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons",0
@TheIronPony You rebel. Next you'll be ripping mattress tags off. It's a slippery slope.,0
Charlie Sheen's Video Message to President Obama http://t.co/kCRWTbCqZd,0
@Abels_Masochist you're not ghetto tho. You can live in the hood and not be ghetto #facts,0
"RT @politico: Republican Rick Scott has been reelected #FLGov, defeating Democrat Charlie Crist. http://t.co/oeVMKOQH9S http://t.co/hi56c9N ",0
Charlie Sheen never disappoints.,0
"Chaber Books: BRAGADAYJAH 24 http://t.co/bTMLYNNKZp: Nimrod the Cushite, first king of the earth. See Bragadayjah 24",0
"Jamaica populated with island hillbillies. Even linguistics are kind of the same, if you sub the accent. Olde English derivatives.",0
Obamas Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/MywaAFD1yB #tcot #pjnet,0
You know you are in the ghetto when you see streets named Martin Luther King JrLittleJohn. #halp,0
On the anniversary of 9/11 #ISISAl Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic,0
RT @CouldBeEashia: @vivalamarley me waiting on you to take me to NY with you to get my nips pierced ,0
RT @camilleftansel: i've read the hunger games 12 times i am trash,0
@ProsperINDIA ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),0
International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli. http://t.co/KhSV319gh9,0
Lmao RT @MoeMartin44 The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,0
"@edouglas528 I know how you feel,wait,no I don't. Perfect week for me would be Yanks not getting Lee #goSox #goPats",0
"@kfocht735 Nope - got lucky - some washing on the slopes, gonna make it a little rough combining but feeling very fortunate today",0
"RT @AprilStearns: RT @GN192 Far right hero and all-around RWNJ D'Souza took to twitter on Thanksgiving to mock Trayvon Martin, a murdered k ",0
RT @Cajun_peach: Because humans aren't delicious ho RT @peta: Smarter than dogs AND your 3-year-old child. So why EAT them? http://t.co/eRT ,0
@FunnyPicsDepot he's a greaser,0
RT @NavyAssLos: Hunter Hurt Helmsley RT @Rich_GMI: Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig,0
Can I double stuff your Oreo?,0
RT @AidanGee1: How I feel playing flappy bird http://t.co/w3PrpiAhZQ,0
"Special thanks to Tina, Charlie and staff at Waverly Hills. thanks to everyone that dedicated time to make the. http://bit.ly/aKyqk2",0
Shut up birds it's bed time.,0
Got to 18 on flappy bird.,0
She unfollowed me after I said I cried watching dawn of the apes lmaooooooo,0
"RT @SpenceLynn: Idk how people can just not have a job and stay at home all day watching tv, it was so boring for me to do it 2 days idk ho ",0
@brittbritt_naay I'm a wexican,0
Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor,0
The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.,0
"They trying to hoe Todd gurley, Johnny manziel signed them helmets and got off but suspend gurley the rest of season",0
This bro is just rippin apart a bird about 10 feet from us.. #redtail #hawk http://t.co/tjAnr2pB,0
"@Strangleme Your mother looks like a tough-as-nails bird.I see where you got 1/2 of that from. Nice food, too!",0
Any solution to ZOG which doesn't deal with demographics - only laws - is no solution. #NorthwestImperative http://t.co/Vhy5s2apCn,0
"RT @KYHoopsBuzz: Latest DraftExpress mock draft has Randle #3, Cauley-Stein #9, Young #14, Poythress #37. Harrison twinsDakari Johnson a ",0
@zt0mm: Traded in my nikes for a new mic.. I guess it's safe to say he sold soles for his new life ... -bada$$,0
RT @sickipedia: I drove my daughter's guinea pig to the vet's this morning. I'm quite handy with my new Callaway golf clubs. #sickipedia,0
RT @Harry_Dillema: @GJK1979 Ik vraag me al maanden af hoe de NL pers zich als een stel hoeren is gaan ge,0
"Study by Center for Biological Diversity called (taxpayer funded) Ivanpah a mega-trap-will kill 28,000 birds year. http://t.co/xPXEhne29E",0
@WendyDavisTexas your 30 second add just ruined it. A new low picking on a cripple,0
Thinking bout those oysters at the gator bait tho,0
Well Jay I guess if you wanna keep your house from burning down.the bird is the word yeah! #jaymohrsports @jaymohr37,0
RT @MelissaTweets: Scott Walker investigate. Christie's Bridgegate. Perry's drunk monkey Dem DA-gate. All men innocent. All threats to left ,0
pancakes trash,0
@XANAXDREAMS about the beanies but steal my description but u aren't salty or fake,0
"RT @SportsCenter: Peyton Manning's remarkable season:  5,477 Pass yds (NFL record)  55 Pass TD (NFL record)  450 completions  likely ho",0
Lmaoo we was sayin this same statement last year RT @DeeSwaggyJay93 Boozer is trash bro I'm done! ,0
85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/VIWMjjJxOT,0
RT @CreepyScout: Bend over. And pick up that trash.,0
@Billythathird @matt_sliwinski copy my tweet again you ginzo,0
RT @DragonBallDeez: *Atlanta RT @PacDaGoat: Houston has so many trash drivers,0
"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their. http://t.co/sR1zceHx",0
RT @AlexPappas: Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan http://t.co/qTPeHb2seX via ,0
"RT @ProBirdRights: dear Mr. Science: If human so ""better,"" how come they can't be bird? oh I'm sorry was that too LOGIC for you????",0
I've pretty much eaten an entire box of my nephew's cheese nips. I only feel bad a little.,0
RT @Bidenshairplugs: I can't believe the cops shot this fine young man. There goes the cure for cancer... #FergusonOctober http://t.co/Leb,0
RT @eaglesfan167: #Eagles 5hrs till the birds kick some ass###bleedgreen,0
@Iifetip: Kit Kat brownies. http://t.co/40W2a8qlBy making.,0
"French word for potato translates as ""earth apple."" Banana is ""long yellow tree apple."" Submarines are ""big wet hollow kaboom apple.""",0
"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands",0
@RetroReasoning I think most RPGs are for the birds. I ain't no bird brain yo,0
"RT @McNarstle: .and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK.",0
@EntMagazine @magisto @digitalskeptic we have a project that could lead into a military program but requires a full op mock up for testing,0
now time to find the monkey term scripts!,0
RT @Yankees: #Yankees win! Final score: 7-4.,0
@JustTooMuchCake Lmao. it bel ike that nowadays,0
what a clam shame,0
"Me: downloads flappy bird* Sierra: ""welp there goes school""",0
RT @calvin2000: Really? This is what's concerning him right now? MT @katiecouric: Looking forwd to speaking with John Kerry tomorrow AM abo ,0
Why won't we run the ball? Our offensive coordinator is retarded,0
RT @Sulerte26: BREAKING: Yankees acquire Lebron James in a 3 team deal per sources http://t.co/rSMi4p7o6u,0
RT @AmEditing: You're responsible for the story inside you. Don't let self-doubt cripple your #creativity. #AmEditing #AmWriting #WriteTip,0
RT @DNAinfoCHI: The new nature area replacing Indian Boundary Park's former zoo is expected to attract a variety of migratory birds http:// ,0
"Charlie Crist, outlawed, hated, rediculed and vilified for shaking the President's hand. What a country! What a democracy!",0
RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme,0
Panda Express is so trash but I wanted Chinese and didn't feel like gettin out the car,0
RT @ChrisPalmerNBA: Udonis talking some big trash to Lance. LeBron holds him back.,0
@1Oyster1 maybe not but you crow about obama and democrats so you are a mawbar..Might as well be a Republican.,0
@AustinMahone: just got a new fish it's albino and I named him shaquita #yee bahaha,0
RT @Drfreezeburnn: Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.,0
RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi ,0
been a long December hasn't it? counting crows (:,0
"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!"" This is still the early bird special. #ComeAtMeUT",0
"You can only say the word negro if it's attached to the word league. Then we're totally cool, guys.",0
#HOLIDAYSEASONLIVE @ShyGlizzy @plies Shy Glizzy Feat Plies - FREE THA GANG: http://t.co/pYGOSk0qCP,0
Fantasy squad doing so trash :/,0
"@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points",0
@charlierose @jdickerson racist @NorahODonnell Texas trash GWBush came to WH numb remember he and Republicans stole the election,0
@AB_crispyy_andy I laugh Oreos and lady gaga on a Sunday day,0
@AdamBaldwin @ChicoDelainky clams to be a comedy writer. #untrue,0
Its suppose to be yellow but we dont do yellow  http://t.co/y1hLiBjQmn,0
RT @Goons_TXT: Only retards and dads roll Lawful Good.,0
"""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-@EricaNadine26",0
"RT @ESPNNFL: For the 1st time in the Tom Brady era, the Patriots are in sole possession of last place in the AFC East http://t.co/zMkwGNzOCT",0
"This guy is nits@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy",0
@Sheen300 Ok. So for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small African child?,0
"@almuirSI Probably, yeah. By most accounts, he has the personality to handle it though. And he can wear a yellow suit if he puts up points.",0
just noticed some trash on my notification page i had to clean up,0
"@GWDrums @samzbikowski Oh, wait! *""can I get that photo of me playin with Creed's SIDE PROJECT by itself?"" My bad. Yeah, FOB is embarrassing",0
RT @RT_America: Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants (VIDEO) http://t.co/WtzD2MIBf6 http://t.co/A ,0
"RT @theycallmenavy: @royaltyclubvp @Aswaad88 worse yet u meet a bird with a nice ras and you're like ""something about u looks familiar"" lol ",0
U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special,0
RT @NFLTalkRT: RT if your team is trash,0
"When people really think I'm Asian I get offended, Even though I make fun of my gook self",0
"@toddgunter This, this, this. Pack it up and head to NYC, please. Enjoy being called a hick for a few years, come home humbled. #plans",0
Prejudice. A preconceived awareness based on a majority of interactions. The negative slant comes from libs. Self preservation is the basis.,0
@0xabad1dea Hard to QA? Time is also a pain to mock out in unit tests.,0
ion like papoose but he went in lol,0
"@eHarmoniee first second an third mistake. i been hearing it wus trash tho.kinda wan give it a listen, kinda dont",0
RT @danicafjelstul: If you ain't a gator you're gator bait ,0
Jihadi John beheader of journalist Foley and Sotloff Was 'Arab Charity Collector' http://t.co/RL7F2qV56F via @BreitbartNews,0
@brianabrazilian oh. my phone is some trash! but you knew that!,0
Gotta bad red bone that look something like Ashanti,0
"RT @iowahawkblog: Whatta co-inky-dink: IRS cancelled contract with email backup company right after Lerner's computer ""crash"" http://t.co/Z ",0
"RT @OneandOnlyTina: What I know: You support killing babies, mock the handicapped, slept your way into Harvard then ditched your hubbyki ",0
the train station Harry's at is trash I've been to the same Eurostar too they refunded my whole trip to Paris bc train accident,0
"RT @SportsCenter: Don't look now, but the Browns are in sole possession of 1st place in the AFC North. The Cleveland Browns. http://t.co/C3",0
"RT @Yankees: Congratulations Ichiro! That leadoff base hit in the 8th is hit No. 2,800 in his @MLB career!",0
@MurdaaaMike @yfly23 wow I can put slit trophies against u in those,0
Former TOWIE star Charlie King comes out http://t.co/yU3XKXbCyt @YouTube Inspiring. Congrats @CharlieKing85 and welcome to the family :),0
 GRAND OPENING ! TOP CLASS Oriental Massage PERFECT ! / http://t.co/4Hhxk9MKHe,0
@DeJLoaf mixtape sell sole got some bangers!,0
@GroteSmurf0 goh d AnoniemeAso meeting heeft weer pauze.Nog steeds niet bij hoofdstuk:hoe haal ik m'n ID?,0
"This one night I was tripping off brownies I put my running shoes on and I was still in pjs, it was 2am ! http://t.co/UwmBpCOMNE",0
@ronniecaine so 'how bout now' was just trash huh.,0
"@1SonofYahweh &amp; what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes",0
Arroz con pollo,0
Do you really believe people evolved from apes?  Not really. I'm quiet convinced with the evolution of man but . http://t.co/1RswGNpLtc,0
"@lakeshow73: @WCCORosen Too bad the optimism I have for the Royals, you don't have for the Twins! Take those ""Rose(ie) colored glasses off",0
@AmazinMixBeauti don't feel like reading right now I wanna give a sexy coolie girl some lyrics via text message ;-),0
@obamac0re I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to,0
@MahNameIsJared be my guest. I want to be a bird I think,0
@NTXProgressive Yeah..cause if anyone thinks this clown went to @target to buy Oreos is as stupid as all of them look,0
Just cleaned my fingernails with a knife. #hillbilly @shanemoses625,0
"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",0
RT @wwwobert_: New avi thanks to b Oreo,0
Ya'll take note. There ain't never tornadoes where colored folk live,0
Come on man RT @BasedLaRock: Oreo needs to chill RT @TheDonDrew: You know about these @PremiumPete? good or nah? http://t.co/Mw9QXG3vFW,0
@EmmaLouisaSuttl @timmyn90 Anyone bring in a monkey.,0
Acid yellow http://t.co/hkpOM1iM,0
@SalaciousSully hopefully not back in da ghetto?,0
fuzzy socks are the actual life,0
RT @BrandonTierney: Grinding! #Yankees,0
RT @amoz1939: drinking to the last drop washing teapot #haiku #mijikai,0
"@PushinUpRoses My current favorite line is Shea Moisture. It's at Target and CVS. Great for dry, curly, and/or colored hair.",0
@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL did they have to be ghetto Tho ?,0
@Boobah_ they trash,0
RT @BruceForce: Study these birds closely. See if you can spot the female. It can be done. Even with limited bird watching skills. http://t ,0
"Can someone please explain to me, Why are the birds so angrydestroying pigs' homes?",0
Yankee homeruns make me all tingly.,0
RT @Solyybee_: Lmfao RT@macktology101: Alco(ho)l,0
@LifeAsKing I've only like about 3 pair..they're overpriced trash ..,0
Hugs or Kisses?  Hugs. It gives you a warm fuzzy feeling. http://t.co/HRY3sVlwgs,0
"@1Corinthians126 #BlessJesus Yes,#Felt..and touched the soles of the humanity with stains and impressions that only leaves its reflections.",0
@mdsaab1 lmaoo abo crusty hands,0
Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow,0
"Oreo Shake, I want you.",0
Yellow jackets at gas station trash cans are THE worst,0
Mother Nature hates the Yankees and baseball,0
RT @StayyeGolden: @vivalakristia: Everybody that's still on Facebook ghetto or pregnant idc.accurate,0
"RT @sportspickle: Yankees didn't want Russell Martin, so he signed with the Pirates 2 years ago. Pirates have made back-to-back postseasons",0
Gary's girl was a tranny. RT @Em_99car: I wonder what would have become of @rickspringfield if he'd written 'Gary's Girl'.,0
#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,0
@edouglas528 Sorry bout your Yanks Earl..who uya like in the WS?,0
RT @downswinging: brendon urie must make other boys feel like trash,0
@NYRKelsMads I gots to be bein colored and all,0
Flappy bird is gonna be the death of me,0
@ksecus I give up on the Tankees I mean Yankees. Maybe next year!,0
Word to my bird! http://plixi.com/p/60040730,0
@Dswizzle3 @Dswizzle boy u look like big bird off of sesame street,0
"It's almost Christmas, Charlie Brown.",0
"My teacher always says ""Has a man ever abused his wife while using marijuana? Not unless she hides the Oreo cookies then she deserves it.""",0
How the hell was David Murphy's hit not a home run?! Clearly over the yellow line. @MLB another umpire mess up.... Smh,0
"The Devil Wears Charlie, by Revlon. #lesserfilms",0
Just in case the day couldn't get better wife's Rav 4 had a flat and being the redneck I am I put 16 inch rims on it so there goes $200x2,0
#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds,0
Chance is trash,0
RT @gferguson8: @KoredeB9 @MSoltan18 @WBDyllon_ trash,0
#redneck tow truck. #johndeere #4455 #america https://t.co/iFInqwVRad,0
Cheers young lady RT @shik702 @BmoreHumble foreverrrr younnnnng *grabs flask and chugs*,0
this is why i love birds. http://t.co/Gk2wiNhBkw,0
"@RobertGBeckel: ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive",0
@_dimejii i know so. What Samklef said wasn't a lie man. This guy think is a beast in Naija Pop. His music is trash not the wizkid of before,0
"White kids, black kids, yellow kids hell even purple kids, if you carry yourselves like Daniel #Geale you will go far. #GealeMundine2",0
#HappyColumbusDay ...hate to sound all #PETA callous and all....but #buffalo had it a LOT WORSE than the #injuns....,0
@Gladvillian_ dont get that bacon stuffed crust tho its trash,0
CAIR Publishes a Hit List for Jihadis http://t.co/hvVfXypmHm via @RealJTP If you are a red blooded #American you may be on the list..,0
New test makes your poop neon colored if you have colon cancer  http://t.co/GiGzo0ntpD,0
"Also, its a hiccup to Jihadi propaganda: they portray themselves as the only ones willing to die for their cause.",0
@SexualMedic: How I feel when I'm throwing trash away. http://t.co/qQ94N1rD5N everyday in school.,0
But rich is a light skin coon. So it's expected.,0
"Do you have a nickname? What is it?  Tator, Tator tot, Tightey whitey, whitey Jr, Taylor whitey pants, agent ti. http://t.co/xLBhDJfBF4",0
Dont believe APs ho-hum tone: latest poll is great news for Republicans - Hot Air http://t.co/5HHrFlFP13,0
RT @MaryWCVB: Still waiting for Charlie Baker to take the stage in Swampscott. #wcvb http://t.co/lYb3Thm199,0
RT @ClicquotSuave: bunch of rappers boutta flood the internets w/ trash remixes,0
"RT @FilmFatale_NYC: Wow, he basically just told his daughter ""I want some mocha colored grandbabies!"" #HTGAWM",0
"RT @wilw: Even shorter Charlie Sheen: ""Your move, Mel Gibson.""",0
@rochaaxx yellow,0
"@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization",0
RT @GoatIdeas: Oreo Frappuccino http://t.co/o3QJ8M1nFf,0
@JukeJuke_9: Lance Stevenson gone leave Indiana he trash anyway,0
"RT @SportsCenter: BREAKING: Japanese ace Masahiro Tanaka will sign with the Yankees for seven years, $155 million. (via Fox Sports)",0
"Decent trade for the #Yankees, a proven veteran #Ichiro for some prospects",0
Jihadis identify a man from #Indonesia as the one who carried a massive suicide bombing on Speicher camp #Iraq http://t.co/h1hjHYnbY2,0
@TheMayorMatt @Frizzle18 I like where ur domes at #smart,0
@carolinebakkk those were bumblebees....,0
RT @IWILLSTILLRISE: If you not gator you gator bait #gatornation,0
"#NP ""Centuries"" ~FOB",0
Burnating all Yankees and their thatch roof cottages! #Astros http://t.co/j3dZiwBDt0,0
Keep those away frm Charlie Day RT @JhonenV: Just once in my life I'd like for someone's favorite part of my body to be my disgusting knees.,0
@fennecuskitsune you've got no sole,0
"RT @JamesOKeefeIII: Denver TV airs clip of digging through trash in ""Ghetto Aurora"" to put Black and Mexican ballots to ""good use. http:// ",0
Overripe eggplants are not good eats. #UNCLEtweet,0
Did the Italian bird just call Janet a calzone? #UNCLEtweet,0
Dreamed I was eating a brownie and started salivating and woke up almost coughing myself to death. Today is a struggle.,0
"RT @breely216: The recommended serving size for brownies is ""all of them.""",0
"ATTN : All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck.",0
money hoes and clothes,0
@ShojoAIE a bright neon yellow gauntlet,0
