tweet,label
@abdullah_omar comes from a guy whose sole qualification to be CM is being the lucky sperm :-),0
"They were taking a picture and I saw a bird fly past and I was like, oh bird! @HeidyPalma21",0
@Liveitupjersey @ccass357 don't trash Jersey.ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE! Go back to watching BARNEY!,0
"RT @MissZindzi: But yall make the MUTUAL DECISION to have sex on the first date, but she's trash? What kind of math??",0
RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,0
I need to pick between two wigs. The agony. ;__; My cute multi-colored bob or my red Stevie Nicks curly one?,0
"Thinking about the ""boom boom boom waaay ho"" video makes me laugh at least once a day.",0
"New show announced in Lutsen, MN at Papa Charlies on January 29, 2011 http://artistdata.com/a/33ck",0
That 'Ouija' movie look like trash,0
"Just spoke w/ @HispanicLinkNS legend, mentor Charlie Ericksen. Great to catch up w/ those who helped open doors for Latino journos #thankful",0
@StunningStina their tortillas are trash though.,0
"@MAGNEDETH But seriously, it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings.",0
I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday... #retarded,0
"RT @peeabut: Dear god, make me a bird so I can fly far, far far away",0
"RT @luke_brooks: There was a fly that was banging into all the windows and I called it retarded but then I thought to myself ""umm I'm talki ",0
"I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh",0
"RT @attsmcjay: ""One man's trash is another man's treasure"".perfectly explains strippers with daddy issues.",0
Got damn the Lakers trash....,0
Use to trap them birds now I'm fly like a birdddd,0
"@EASPORTSFIFA next update, would be AMAZIN if two celebrations were added. 1: Shirt off ( we'll take the yellow) and 2: The RKO",0
That mocha colored chick doe think I fell in love,0
bae won his game #redskins,0
RT @dan_danovskis: @FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives @r ,0
RT @Scoonz: remember when you got your crush's aim screenname and you felt all fuzzy inside and stared at your screen and figured out what ,0
@AutyAut_ I miss you! *Eating as we speak* I miss you red bone and that cooking !,0
I am a celestial body hello http://t.co/yKDRM9Ax69,0
"@El_Grillo1 Off to the east of your current location, on an east-facing slope (dry side of a dry place).",0
"Thanks to @JoMousley80 cracker tweets today, my pilchards on Krackerwheat are repeating on me like a typical night on the #BBC :-/",0
@Ncoleycole u still a mutt tho lol,0
"RT @ProBirdRights: i see you again didn't election bird for government, america. that okay. i guess i just take this free cookie for everyo",0
RT @UberFacts: The strings attached to boxes of animal crackers were originally put there so that the box could be hung from Christmas tree ,0
Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,0
"Hello American people, my name is Eric Cantor and I am a lying piece of bird poo http://t.co/qJyuw4ox0O",0
If you didn't have tattoos as a diversion for your bird chest and malnourished body sir. your instagram would be trash,0
RT @Matt_Simonson: Oomfs teeth are quite yellow @WBDyllon_,0
"RT @WhenRapperSaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" ht ",0
@Yankees Only good thing about this season. #FireCashman .,0
Oreos are my life,0
@Bywatergal @Yankees @EmpireStateBldg That game winning hit in Thursday capped a great career. The guy is a 1st ballot HOF. Or else.,0
To the senior class: there will be Oreo funfetti bars in the den this morning ,0
Jeter almost broke Yankee stadium,0
RT @OSAY_it_aint_so: @fvxkgvld: when a ghetto girl tries to read in class pt1 https://t.co/uW7aBqBToC LMAOOO,0
RT @YoungCon1266: Listen to Charlie Daniels speak the truththen enlist in the U.S. FREEDOM ARMY at http://t.co/cxzfajqUfV. http://t.co/k ,0
RT @ItsFoodPorn: Oreo Cheesecake Bars http://t.co/RlHHIM98FL,0
@VictorB123 @KHShan yea.. you don't live down here I guess. We still got roofs that aren't fixed from Charlie and Jeanne.,0
just found out @IUBloomington has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big10 20-2 tonight!,0
"Charlie Crist Losing 50,000 Florida Jobs To Raise Minimum Wage Is Worth It - Conservative Byte http://t.co/y3JYJ2Yf4L via @conservativebyt",0
@skyereyes_ you a Oreo cookie now.,0
"@tdwp327 practically anything thats colored red often contain red pigments extracted from the female coccus costa, or cochineal insect.",0
"PSA: Reduced Fat Oreos are waxy and don't soften properly when dunked in milk. STAY AWAY FROM THEM, THEY'RE UNNATURAL! #DietSchmiet @Oreo",0
"RT @NoHoesNextDoor: ""Tyrone I didn't mean to throw your mixtape in the trash c'mon fam"" http://t.co/RWWVzJuUZK",0
@yobritttany wagon burner! Jk jk you did look pretty Latino here,0
RT @druggedvibes: Top 5 Thot Tattoos : 1) dream catchers 2) bird feathers 3) inspirational quotes that they dont live by 4) animal p ,0
I have never actually seen a yellow duck.,0
@FloralElephants THE WASP OF ANGRY LEGEND. BEAT IT INTO A SQUISHY PULP!,0
@panchoftf red and yellow it should be then,0
RT @lexipost30: love birds.,0
"RT @aekulze: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/xlxdfZxS9s @vocativ http://t.co/E3hhzNThrk",0
Stayin up late to watch #Ichiro #Yankees,0
I don't blame Crash for not sharing with you @geoffsheen760 you'll probably talk trash about it like you do food trucks #GeoffHatesPuppies,0
Thanks Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado,0
@McSheeti means trash lol,0
The pro-ISIS Jihadi prayer from Hajj making the rounds now. http://t.co/5ee3eDXuOa,0
RT @NittiYayo: I think I got da bird flu,0
@yungdipIo @Iemonaids like I really want a rafter monkey,0
RT @losthistories: DC Fri 1/3: Bengali HarlemLost Histories South Asian Am reading/convo @busboysandpoets 14th St cc: @SmithsonianAPA @D ,0
I'm not really a phone kinda guy.. I actually hate talking on the phonetexting kinda trash to me also.,0
versace bird feeder,0
the birds out tonight,0
Gorgeous RT@EmrgencyKittens: Calico Maine coon cat http://t.co/jalyL7h60f,0
Up early then a bitch driving to denton omg can I move already,0
"Some black people live in an entirely different world where everything is peaches and cream, apparently. Take off the rose colored glasses.",0
@mrfoolycooly i dont think he did the celestial dragon killed him,0
@holmes0786 only if its yellow cakechocolate frosting,0
sheryl crow being the bae,0
"Finished Yankeeography and still hate the Arizona D'backs for winning in 2001, Yankees shoulda had that",0
RT @AyeYoitsDupree: Rape is NEVER something to mock like this. I stand with Jada #jadapose http://t.co/uEbuOBwTbg,0
"@orchetect Are we doing Mad Libs now? Cool. Uh. Twinkie 35' long, DJ Pon3 cameo, Magic, Crystal Tree. #TNGSeason4Finale",0
@The_Gambit Ha. He ain't welcome in Washington State or Nashville. Serpas is straight trash.,0
b/c she likes black men and rap music? Huh lol RT @Magssca: @WaymoTheGod in general she wants to be colored,0
#BlessJesusLove Happy Belated ( Sixty-Fifth) 65 Birthday *28 Aunt Mary Agnes #Strong,0
can't decide if i should wear my yellow rain boots for the purposes of being all blackyellow errrrything.,0
Saltine crackers for dinner lol. Sad lyfe.,0
i get what that girls point seems to be but colored people died during the holocaust and 9/11. ((if that's a picture of the holocaust idk)),0
@WHAScameradan We might have more. Can't really be sure. But some weird little bird said that might be a possibility. Stay tuned. Maybe.,0
I love me some chunky babies ,0
Memorial Weekend early bird wine walk price is still available! We have 21 participating locations http://t.co/bBYoTneeBn,0
@KristynEdwards why were there penguins and a bird in the puppy bowl???,0
GA Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado,0
#Yankees #FireCashman I don't want Arod back.,0
"@whits_20 Good read - RT @WIRED: Why your cat thinks you're a huge, unpredictable ape http://t.co/nzA3zUwugp http://t.co/P8F8Gmkufy",0
Reaaallly wish I had more milk for Oreos. Lol,0
@SuSuSudafed I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream,0
"@vh1ADENECA @260chocolate @4Sunshinejones1 aye, I respect ya hustle and all but dont tweet me anymore trash ass videos.thank u kindly",0
RT @Harry_Styles: @kathygriffin I just found an Oreo in my pocket. Is it yours? Thanks for looking after it .xx,0
@wwwobert_: B Oreo a stuntcome thru ,0
RT @ItsFoodPorn: Oreo Ice Cream Sandwiches http://t.co/8ha6Xac0h5,0
Brown is a color so my eyes are colored,0
The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs,0
"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU",0
"RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi",0
"@jacquebland Weird to see a local yokel ""journalist"" get worked up enough to take such a pointed side, though. Thought they were impartial.",0
@BrenJJGMom @hweldon Well.how about those Yankees this year? What a run. #wtfiswrongwithnebraska,0
#NowPlaying : The Doors - The WASP (Texas Radio and the Big Beat) on #1069TheArrow - http://t.co/R5wuXA9jB6,0
"""@RamBoutIt: @Master11_: @20ToLife_ @RamBoutIt hoes Austin teach us Austin.""I teach u how to get curved? That's all I know",0
Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB,0
"Dress shirt, saggy jeans, backwards Yankee hat now that's lifting swag",0
"@SelfCuttingGirl @AnthonyCumia I thought he would think it was cute.you know, like when you shut your clam up for 5 minutes! #dunce",0
RT @ZekeJMiller: RT @bobschieffer: Looking forward to sitting down with President Obama for our 60th anniversary broadcast this Sunday  ho ,0
@b0ssladyre just ate a wees brownie and is seeing random cats,0
(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,0
RT @ZonedMoan: Smh RT @TieMyDuragBoo: And Henny too RT @BkRaised718 Beer trash af end of story,0
My Twitter app is poo trash.,0
"Dude was talmbout ""I don't know why everyone hates Nickelback!"" Because they're trash, that's why.",0
2 adult human skulls found in trash http://t.co/VcsNP9ejV9,0
RT @TweetLikeAGirI: when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who s,0
"BASICALLY, #GOP, #ROMNEY, right wing reactionaries, drudgies, teabaggers, libertaritards, all hate our education system and teachers.",0
#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3,0
RT @jamiedupree: Vice President Bidenhis wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor,0
"RT @sky106radio: For lots of great oldies, check out ""Memories and More"", with Yankee Rose, today from 1:00 PM to 4:00 PM Eastern! http://t ",0
"Haha, Yankees fans are bent out of shape about the Hu27le graphic",0
There's someone riding around the Robinson Walmart in a lawn mower. With ghetto headlights added. #reallife,0
"@hardball @Milbank Chris stop your angry bird spitting n Dana go hail ur racial tendicies, u didn't infor, carter rt n u never talk abt him",0
"This picture on Weibo made China's censors add ""big yellow duck"" to its list of banned terms  http://t.co/87NSk91rJR http://t.co/j3aAKxwIfe",0
"RT @desusnice: ""In 2014 you tweeted that Migos were trash. Care to explain?"" - 2064 Supreme Court Confirmation Hearing",0
I'm not from the ghetto.,0
"Thw White Iron Band plays this weekend in Fargo,ND at the Aquarium(21+) ,Friday(10-29-10) with Charlie Parr. The next night,Saturday.",0
@selina_dabbagh the song? About pollo hermanos and Heisenberg?,0
RT @Vaeflare: .Because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings. http://t.co/SeRyx9v ,0
"Inspiring a huge crowd of tourists to sit and watch the ""wild meadow rats"" over here by the trash cans. Cameras are out. There is gasping.",0
RT @Yankees: #Yankees lineup vs. Red Sox: Ellsbury CF Jeter SS Beltran DH Soriano LF Teixeira 1B McCann C Solarte 3B Ichiro RF Roberts 2B T ,0
RT @SneakerPics23: Oreo 6's http://t.co/Jx9DD9oahY,0
This waiting thing is for the birds.,0
@1Corinthians126 #BooksOfGodWidom Proverbs 1:26 I also will laugh at your calamity; I will mock when your fear cometh;,0
"RT @_pascuzzo: ""@Salon: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies http://t.co/438F ",0
"@grinand BTW, Happy Birthday, Charlie! Get better soon!",0
"NYC Media last week: LOL, look at the flyover peckerwoods freaking out. NYC Media now: BRING OUT YOUR DEAD.",0
RT @SkinnieTalls: It's not as easy as you'd think to find an astronaut monkey outfit at the last minute.,0
timbs straight trash though,0
@KenSuttling Not taking Franks advice and he ate the yellow snow.,0
RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken,0
RT @K1mb0Slyc3: Me too! @WhatsAshirt: Defiantly going to see that new planet of the apes tonight,0
"Being coons @FatTravis_6200: At??? @TiFFANY_P0RSCHE: Y'all are amazing.""",0
"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S",0
There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,0
"@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!",0
lol they replaced the big yellow chicken with Homer,0
@TOBINSUPREME so trash,0
RT @zoejoiner: if you're gonna trash talk my piercings don't say it in front of my best friends ,0
"Mr Presidenthomeland security, please ignore any foreign threats and focus your sole attention on our police force #ACAB #LANDOFTHEFREE",0
"RT @Brianhopecomedy: Daddy, Batmans parents are dead. Yup. And Supermans. Yup. What am I going to be when you die? Sad ho ",0
@WebAntOnYT btw Jim crow laws were supported by democrats not republicans and MLK was a republican #Fact,0
RT @TheeGreekGod: Soulja boy trash now but I'm not gonna act like I never cranked that superman.,0
Four hors to back up this iPhone haha... Jokes ,0
"""@DomWorldPeace: Baseball season for the win. #Yankees"" This is where the love started",0
RT @tonyrobbins: Piers Morgan to Charlie Sheen: You were taking Cocaine Charlie Sheen: I wasnt taking it. I had to pay for it. via .,0
@KeiveeB yellow shirt hat turnt to da side,0
"King, TI vs tip and that troubleman albums all trash.",0
When this test is over today I'm making a pan of brownies. I'm going to lay in bed all dayeat them until my heart is content. ,0
@TNKidsFoodPorn @Oreo ......,0
Ion kno wat kinda spring clothes imma get my yung nicca dis year we ain't doin da polo dis year gotta offset em wit sumthin else,0
"@chris2x @NevadaPR Camels, ostriches and zebras! See you at the races! #VCCamelRaces",0
RT @SumGurl07: So cute! :) RT @iTweetFacts: Shy bunny. http://t.co/z4u6NpORdz,0
Hey @DreamShakeSBN fans. If anyone is wondering what the yellow tab on the back of the collar for - it's for teams that have won a champion,0
RT @ImHis_Treasure: For the last few weeks my name been cripple ,0
"Surprise, surprise! TSA trashes Brandon Darby's Border Patrol sources http://t.co/EtDKzFrRzK",0
one of my cats killed a baby bird and a cardinal,0
"RT @ella__fraser: When you clam up, my survival instinct is to kick the door shut",0
Only Americans are degenerate enough to 'honor' their war dead by having a barbecue. Anyone who 'grills out' for Memorial Day is trash.,0
"@NYDNSports @Yankees ugh , @Espo4710 put one 420 dead center off him @StFrancisNews",0
Whipped http://t.co/EFSVjPqrwq,0
When people label their name on there ghetto nano&lt;&lt;&lt;&lt;&lt; @StephyRae7,0
"Jihadi pop music debates: yo, bro, did you hear the latest Abu Yasser hit?, No bro, Im totally an Abu Hajar fan #UnderGroundCulture",0
Wow. No yellow yet? = Pagenaud and Marco screwed. Maybe no yellow coming,0
"If I'm legit trying, the WORST thing you can do is try and play games with me. You'll get the bird sooo fast.",0
@kamkamluvsblk Yeah one called me a race traitor lol,0
RT @taylorcaniff: I'm having a date at Yankee Field then getting kiss cam.. #bucketlist,0
*rubs hands like bird man,0
Except I used to be super tan and now I'm yellow/pale lol.,0
@CallNeeshCakey pop wop and drop it tho,0
"RT @SportsNation: So, Yanks have signed Brian McCannJacoby Ellsbury. Rumor has it, they still want Robinson Cano, Babe Ruth, Miguel Cabr ",0
@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP ,0
The bird is the word. #EsuranceSave30,0
jm sorry to hear this RT @FreeYBB: I'm going to chipotle for the first time. It better not be trash.,0
"RT @BestSagittarius: #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo ",0
It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity http://t.co/MxbGfPvICF,0
"RT @ronele: Getting ready for Nevada Hump Day @nevadamuseum. Real live camels, ostriches and zebras - oh my! @VirginiaCity #NevadaHumpDay # ",0
"RT @rappersaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" http:/ ",0
@Web_BOW yes das def da problem.if his.teacher was a spear chucker he woulda gt both dose rite,0
My goal for soccer this year is to get a yellow card every game,0
Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - #Comical http://t.co/G2rca1XGh7,0
I just might buy myself an A-Rod jersey #NewYork #Yankees #MLB,0
"RT @th3j35t3r: Prime suspect of #Foley murder is 23y/o British Jihadi who, wait for it . ""declared his allegiance to Anonymous'"" http://t ",0
"""@M_Rad: @DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW yes lmfao""@soccerboy_04",0
"""@greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby",0
Why McDonald's breakfast good but the lunch trash,0
@theellemac: Essence Fest anyone? I'll be there on the main stage 2 stepping with Uncle Charlie,0
Igot to level 21 so far on flappy birds smh,0
"""@jethromass: Photo: http://t.co/CxRs5BVhPw"" he is in sole heaven",0
"@eGoTheIcoN those ""trash"" SnD stars would scrape ur team in SnD and most pro teams.",0
RT @missmollylo: Charlie wears women's clothing,0
"I've got saltine crackers and red wine here. Is it possible to DIY a communion? I, uh, haven't been to church in awhile. #tbtweets",0
Omg! The cutest little tinker bell ever  http://t.co/vDajfVlwyP http://t.co/YpTz9O4SIS,0
How many #Yankees players have 3K hits? You have to put #DerekJeter in the conversation for Best Yankee Ever. His numbers demand it.,0
"RT @KILLQuana: Hun, wrong social networking site RT@Schwaggy_Chulo: 666 - LMS for a good morning post, and something extra (maybe)",0
Jones and Ibaez are out of gas after giving it their all earlier in the first half. The call-ups should get more playing time #Yankees #MLB,0
@alberdough check cashing on the corner of El Cajon and calwood it's across the steer for pollo loco,0
@MinuteManX1776 @TheyKnowNotWhat &lt;&lt; closet muzzie @MayberryJustin @AllForCountry @LilMissPrepper @ritzy_jewels @glinsan1,0
@ImSooooMad guess who's eating cracker b without you,0
"RT @BrandonTierney: Crooked number followed by shut down frame, love it. #Yankees",0
@brianstelter took uber yesterday. Advertised as 20% &lt; NY taxis but was actually a yellow taxi at same price. #uber,0
RT @kendramarie91: @vngelinaa_: Tornado sirens.. Atleast I'll be dying with you guys @Xo_t33 @a_krizanovic @kendramarie91 and this ho ,0
RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy,0
"RT @weakenednachos: last thought before bed: in '92 we had a ""mock election"" in 3rd grade and i voted for Perot. maybe i related to his rea ",0
RT @Shoq: He no doubt copied it from someone else. RT @KilloughCNN: Alert: The mock turtleneck is back. http://t.co/uM7aTH7tHT,0
@iamkrause: All I see in every #IfTheyGunnedMeDown tweet. http://t.co/XWmkac1Aw6 Dis be like da colored Brady Bunch,0
5SOS is trash,0
RT @townhallcom: Charlie Crist Refuses To Back Down From Race-Based Attack On GOP http://t.co/zSHn94OK9S,0
"Molly and Ellie need the teas, so #CafeShaw bound I go. Everyone else is off to Amsterdam I couldn't get time off so hey ho 8-)",0
"RT @Rubberbandits: Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 ",0
Their salsa negro is awesome. @StacyMungo @Loriisright,0
"So let's see what you look like in the AM without the 10 filters and colored contact lenses, your followers are dying to know @uberfoxy",0
"RT @T_Mart88: Jaheim, Donell Jones, Lyfe Jennings, Ginuwine, Charlie Wilson, Dru Hill, NEXT, Jodeci, Tyrese and etc .. bring THAT type ",0
"RT @collegefession: ""My first adult decision i made in college was to buy a guinea pig #NoRagrets #AlsoNoBeerMoney"" - University if Iowa",0
Literally in the middle of the ghetto and these people look scary,0
Why is my mother bothering me about the trash? It's my day off leave me alone and stop nagging,0
@dminion25 it's kinda screwed up that they were my guinea pigs but i was only experimenting on taste instead i got more interesting results.,0
the bird with the aim of dreams https://t.co/jkX6dsqXcq,0
"RT @guypbenson: Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous, or seriously equating the t",0
My shift won't be over no time so in the mean time im doing what I have to go to get by. And if it means tweeting trash I will,0
@BestOfAds: Rape? Cannibalism? You Won't Recognize The Original Versions Of These Fairy Tales http://t.co/PrnJ8EFAoi man wtf,0
RT @renegadecut: Video: Renegade Cut: Snowpiercer  An analysis of Bong Joon-hos sci-fi action film. Topics include. http://t.co/YNT9zS0 ,0
RT @Smart_Cookie86: If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,0
Rescue elephant calf Nunai looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa,0
RT @KingKwama: Female IG Models in person be so trash ,0
"@AshlynWynns: I'm a ""mud shark"" because I have black friends. Makes perfect sense. #idiotic @",0
"@David_H_Esq Well, ""dirty bird"" could be just a middle finger, since it's the phallic ""giving the bird"". Not necessarily a wobble-wibbler.",0
RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer: https://t. ,0
yea so about @N_tel 's new friend.. all my friends kno they're only allowed one cute darkie friend n that's me! lol,0
"I'm a redneck, but without the homophobia and racism",0
I don't know what you been told but I love them project hoes,0
"@littlelouie33 eh, take off hoser.",0
@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown,0
RT @Hobson_2: That's for the birds.,0
RT @SaraLuvvXXX: Today @GlennAlfonso did my hair and makeup.. He always tries to make me look like a monkey. http://t.co/tym2JD7h3Z,0
RT @RayyyZoR: I call this the 100gram sugar delight or a Heart Attack. It's a #PopTart #Twinkiea #HoneyBun http://t.co/s6ZnLVlvLI,0
"""@Addicted2Guys: -SimplyAddictedToGuys http://t.co/1jL4hi8ZMF"" woof woof hot scally lad",0
"RT @ParkerHouk1: If I could be anywhere on earth right now, you know it would be Yankees Stadium",0
@HAUNTINGILINSKY @sorryimalex Bc @taylorcaniff is trash why would he lie about that? I told you he's real,0
Happy hangover #Bloomington #btown #iubb #IU #Indiana #hoosierdaddy #HoosierNation #hoosiers the resurrection is now complete. #ncaa #big10,0
@CommonManKFAN: And that's why mock drafts are a joke my friends...Anyone???,0
RT @SunSentinel: The @SunSentinel Editorial Board endorses Charlie Crist for governor -- Better for Floridians http://t.co/t21z2YBZlQ http: ,0
#portlandia #putabirdonit RT @mightymouse105: The Xbox One would be so much cooler if they put a bird on it,0
RT @TiredOfTyranny: Jihadi Work Accident: Seven Taliban Fighters Including Top Commander Killed When Roadside Bombs Detonate Prematurely h ,0
Chris Paul trash LMFAO,0
"Re: Alexander Skarsgard, my roommate has declared: ""He's a sexy albino lizard. i dont know how that's sexy, but it kinda is.""",0
"@StarkFreeOrDie .honestly. That's where I'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation..",0
Sewing is also a requirement to be an #ISIS Jihadi girl - keep the men's clothes presentable #ISISFeminism http://t.co/sN5KUwMX78,0
@TheGamecubeGuy any more birds in school?,0
RT @thatgirlran: If your 15/16 ACT like your those ages not like your 20. Its not cute. That awk moment when I thought this tweet was abo ,0
"Sometimes, even I gotta tell these hoes to grow up smh",0
It would be pretty cool if I got to see @boybandproject 1 more time before I go back to hillbilly town! @TheZacMann @levimitchell.,0
Kentucky Fried cater to da white folk. No colored menu,0
LA M QUINA Una vez en Jap n 5 japoneses crearon una m quina que atrapaba ladrones. ,0
"@TheClaireBear36 Don't like to trash talking either way. But to be fair, that's just on Twitter. I'm having a ball on texts.",0
RT @BigmackNigga: Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason .,0
I'm in my bed like half asleep and stuff. But I really want that Oreo coffee coolatta.,0
The republican teabaggers hate this but screw em. http://t.co/6iutHYvhQm,0
Doug Martin trash,0
Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6,0
I hate that wee boy wae the squinty eyes in the game of thrones. #Suchaprick #hopehegetskilled,0
"""Bae"" sounds like such a ghetto word. Use something else",0
"@pcrossvol there's always one.they never realize they are the worst- the unsolicited unaffiliated trash talker""",0
RT @tableninemutant: So City Lights is a Charlie Chaplin movie by @007hertzrumble http://t.co/qYN1Bc7MxS via @wordpressdotcom,0
RT @LiveAndUncut: When I say Tainted I don't necessarily mean hoe or scandalous. It could be a number of things.,0
"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids. http://t.co ",0
