word,label
要怎麼克服對動物的恐懼?把動物變成屍體就不可怕了,0
這個音樂叫做?小蠻腰小蠻腰,0
"有沒有現在電視過保沒多久就壞了?現在廠商設計產品都會測試壽命,剛過保一定要壞的喇",0
"台商回流,電夠用嗎?高電價才有台灣價值,懂",0
"有沒有生日FB很安靜的八卦?好啦,生日快樂",0
"基本上大勢已定,就算提起無效訴訟也沒用?基本上是沒錯,應該說丁贏了撿到,輸了是本",0
"挪威的森林,一個屌打?或許你,不該問",0
肥宅幫忙慶生有加分嗎?隔天會看到你的賀卡出現在垃圾桶,0
帕七仔十步的掛?有用啦有前科而已,0
"新版天線寶寶太廢了吧?,還要幫按play?竟然會改版萬年原版就好的卡通",0
假日在鬧區常看到正妹身邊都沒男友?人家晚上夜深人靜自然有人陪,0
"為何菲律賓能屠殺毒梟,墨西哥不行?沒有墨西哥,美國毒品從哪來?,一定有人默許阿",0
"大家英文打O第一個出現的是什麼?I,我打o出現這個是什麼鬼",0
有沒有遊玩的最高境界的八卦?無聊阿不就跟孟子一樣愛靠北而已,0
"10%服務費都誰拿走?美國是放桌上,服務員會收走",0
老闆說報告缺乏autotune是什麼意思?不夠skr,0
回家的足跡?睡了很長的懶覺,0
有沒有怎麼三國志改國號的八卦?中國人一定會嚇到懇求我們用專法跟獨立出去,0
"打三對三時,代兩個的八卦?一直代現在還在打",0
"姓溫怎麼取名?你不認識五月天團長怪獸,溫尚翊嗎?",0
"當兵需要準備什麼?當兵認真就輸惹,但四個月ㄉ不算兵,懂嗎",0
8+9報堂口或名號時是不是覺得自己超屌?拎北龍發堂ㄎㄧㄤ哥啦!安抓!,0
"屁孩名字最容易出現哪個字?x仔,O仔,不知道在仔三小",0
乒乓球到底有什麼好玩?別擔心一定有人向你挑讚~~~,0
"肥宅一個人去家庭餐廳吃飯被側目囧麼辦?剛jk,and,副子",0
"搭捷運省錢通勤的都是窮光蛋嗎?在台北騎車開車太痛苦了,坐捷運可看妹還可以打盹",0
這一次我不想要一個人走?你明明就願意這樣,0
"退伍令,結訓令,差別?說個笑話,四個月退伍",0
"姓洪要怎麼取名字?洪達電,英文名不用想了",0
"上北一女真的很爽嗎?北一女想告就快告吧,反正台灣法律管不到日本",0
為什麼賽車遊戲都沒有納智捷的車款?會一直去加油站,0
巴拉圭奶機妹現在在嘛?自由今天有她的新聞老了,0
"有沒有外國軍警待遇的八卦?白人警察有陪審團幫腔華人警察沒有,ˇ,ˇ",0
半夜發現鑰匙不見該怎麼辦?反正門開了你可以進房間拿錢了,0
"為什麼古人會認為魚會吃肉粽的八卦?河裡的魚沒這麼挑食好嗎,尤其啥鯉魚草魚鯽魚的",0
善解人意　百無禁忌?袁詠儀好正,0
有沒有明星藝能-星光學園最近的八卦?很好女生屁股有線的概念嘛,0
不贊同動物關在動物園的484太自以為?等動物園的動物死掉再關閉辣,0
"今天睡太晚,明天去拆銅像來得及嗎?明天打卡潮度只剩一半喔",0
"小心喔台中站到了?快跑,台中人很可怕的",0
"若核融合技術商轉,現實生活會怎樣?汽車貨運倒不見得全部變成電動車,要看電池技術發展",0
"某些四輪看兩輪要超車就擋的心態?想太多裡面多半是三寶,根本亂開",0
"台北哪裡可以踏青?肥宅要踏青,買VR就好",0
大家小時候有踢足球的經驗嗎?說真的還真只玩過足壘球,0
"十萬塊怎麼吃才飽?與龍共舞喔,",0
"為何日本一堆高速公路都只有左右各一車道?台灣人握到方向盤,就跟鬥牛看到紅布ㄧ樣",0
林夕等級的作詞家是怎樣看待很紅的糞歌?就算集滿一百張也不會出現神龍給你願望喔,0
"八點考試,現在大雷雨at高雄?自己想梗別抄好嗎",0
"室友的膝蓋瘀青一大塊?啪啪啪的時候啊,床太硬或是用草蓆之類的",0
要怎麼對付會時間暫停的敵人?哈哈哈哈哈哈哈,0
暴掛!夫妻肺片裡面沒有夫妻肺片?有廢片就好,0
鋰電池發展現況?你不是很厲害?繞過鋰電池直接發動割草機不會嗎?,0
周董算是蘿莉控嗎?我都嘗試去認識6歲的,0
"戰爭時,參三要嘛的八卦?假裝後備軍人有受訓練,然後趕鴨子上戰場",0
學校座號排序?我一直都是一號生筆頭,0
戴眼鏡就看不到又大又圓的月亮惹QQ?確定是淚水不是油嗎,0
旁邊的肥宅超臭怎辦?(在線等?你是不是看到窗戶反光?,0
有姆咪有館長跟ptt誰會先島的叭呱O)e(O?公三小啊,0
"有沒有摩托車新手駕駛要注意什麼的八卦?認真講,第三人先買起來",0
有沒有學生法庭的八卦?八卦是小學生就有學糾法庭了,0
為什麼平壤不叫凸壤或凹壤?你種給我看,0
狗本為什麼都不在自宅前面餵野狗?在外面餵才能滿足自己的道德心又能把外部成本給別人,0
好想吃宵夜?吃這樣敢自稱肥宅?,0
"震撼彈!,麥當勞早上居然?買早餐看到買冰還送牙膏超怪",0
有沒有人均智商的八卦?柯P跟阿文智商平均100,0
"小魏會不會再重考?沒加分,還要承受這麼多人關注的壓力",0
"迷你口糧棒?一切都是業障重,第一眼居然沒看到g軟",0
若能回到2016/05/21?叫蔡不要那麼傻對國民黨手下留情不要把台灣選民想太,0
為什麼歐美會喜歡吃雞肝?動物沒去骨不會吃的就真的生活過很好,0
"鯊魚在撞玻璃怎麼辦?長大後會跑去妓院寫小說,然後變成鳥樣",0
"uber要怎麼樣才叫的到?叫普通計程車阿,一樣有伴遊",0
我的蛋蛋?會生出悲傷,0
"熊熊打籃球?熊熊還能幫皮卡丘拿奧斯卡,你說厲不厲害",0
慟!賣配件比本體好賺?資訊落差財最好賺,0
"遊覽車開山路?然後我去歐洲14天,中途還會有司機休假換人開",0
美紗希覺得自己是人魚公主?真禮姐姐超棒,0
遊戲製作人瘋了要去哪看?去tt1069查,0
為什麼郭董的兒子不學學土豪哥享受?這種超大型企業主的後代過的反而沒中小企業小開爽吧,0
"Wed,Jul6,02:02:32?花錢給人吸毒這個我不知道該說些什麼",0
上法院有什麼要注意的嗎?不管檢察官問什麼都說我要行使緘默權^_^,0
請問有中華客服掛了的卦嗎?、090..等專線都無法撥入,0
"被稱讚很姆咪是什麼意思?凸(,ﾟдﾟ)凸醒醒你失業了",0
"有沒有小波浪和瘋狗浪很難區分的八卦?小波浪都是因為去台灣被帶壞的啦,1450",0
"為什麼愛迪達不告摩斯漢堡?我以為尚商標法是在保護消費者,而不是保護廠商",0
"學生會的學姐們一直開黃腔><""?當少女變成歐巴桑,節操值真的會直落谷底",0
"台北淹水,那沒淹的地方算台北嗎?那是學弟啦",0
肥宅學會傳教士體位能當傳教士嗎?你可以在台鐵吃便當,0
高鐵雲林站的八卦?台灣有這個地方?,0
新加坡工作可以玩遍東南亞各國?在台灣也可以去泰國、緬甸、越南啊,0
女生說夜生活要跟正常生活分開的八卦?你自己現在用匿名帳號發言不就是同樣的道理?,0
"記者是否對男性很不公平?滿街都正妹女神,記者腦子壞了不意外",0
到底是在嘟嚕嘟嚕什麼?機器人刷榜團?,0
"當年白飯魚事件是不是警察國家的最佳寫?強烈建議以後警察別盤查,也別巡邏開單了,擾民",0
"有沒有LUCY的八卦?變成隨身碟,懂?",0
"一支槍換五萬塊會不會很沒骨氣?不一定用的到,重點是你要夠有錢,子彈一顆不便宜",0
"大家遇到過去曖昧對象會認嗎?,有認有機會修",0
有沒有很容易被洗腦的八卦?家庭的問題,0
林益街484爛尾?高叔出場很摧淚呀!還有最後的米粉,0
"漢堡加酸菜,刈包加小黃瓜是什麼邪魔歪道?酸菜真的是很雷的食物",0
"驚!雪人爸爸怎麼惹?他又沒體溫,圍著哪會變熱?",0
先讓人少的顧客進入用餐是對的嗎?你如果4個人願意擠2人位可以跟他們講,0
外國人看得懂中文拼音嗎?台灣的很亂,0
"邊緣人是不是真的慘?習慣就好,自由自在",0
"如果沃金在路上,你會對他嘛?在路上遇到,一般人也只會說hellohi",0
小三之歌?愛江山更愛美人?原來是這樣唱紅的,0
鈕承澤事件怎麼炒這麼大?覺得他怎麼現在才出事XD,0
宅宅被聲優冷眼看待會哭嗎?只能說ㄏㄏ,0
為什麼機師工會理事長不適用關係人回避?華航爆了就變老大了XD,0
"不知道為了什麼?問彩雲何處飛,願乘風永追隨",0
周湯豪是不是屌打leo王?湯豪真的厲害,0
"處男第一次性行為會戴套嗎?問殺小,沒機會",0
鄉民484有點假掰R?你又知道都是同一人說的?,0
有沒有得票率快一半的八卦?白色力量不行膩,0
有人罵小米然後去買小米手環4?沒有小米垃圾手環完全沒有買的慾望,0
台灣有可能店家七八點打烊嗎?然後網路就會說服務態度差cp值低,0
"有沒有居家休閒服不小心穿出去的八卦?看臉,肥宅穿什麼都醜,不過沒人會看所以沒關係",0
"高鐵的速度誰快?台灣高鐵設站太多,快變成台灣慢鐵了",0
"差一步就可以成為小天王小天后的藝人?現在都叔叔阿姨了,誰跟你小",0
高雄空拍圖怎麼這麼亮?把台灣弄得快比日本還大了,0
"瘟疫都被控制了,人類怎麼進化的八卦?這就是你們說的優勝劣敗,適者生存",0
"如何幫助想守護醫院的女生?請她吃飯,她吃東西的時候會很開心",0
"如果李逍遙一開始遇到的人是林月如?一劍刺死,還沒人幫忙還魂,直接挖洞埋了",0
"台語的""敏堂""是什麼蟲啊?堂發音比較像在說腸子之類的",0
"有沒有英國伊能靜Amanda,Holden的八卦?她老公有被哈林嗎www",0
女生被時就恍神是因為抽插很爽嗎?沒感覺很無聊所以發呆恍神在想等等要吃什麼,0
"撇除日本有比台灣更愛日本的地方嗎?中國啊,哈日人數比台灣人口還多",0
"市立線上圖書館的書單,大家給幾分?沒有中華一番",0
台灣為何不管制中古汽機車?窮人也在學人買車,0
"姐姐失去風紀委員長的身分該怎麼辦?為什麼,這劇情怎麼我不知道=,=",0
"健身房看女生做什麼最好看?一個舉啞鈴的動作,不太會形容,那姿勢最辣",0
明天要上班啦?想好辭職信要怎麼寫,0
"半夜醒來後一直坐立不安怎麼辦?去看醫生,聽起來有點嚴重",0
"如果在台灣選一個最喜歡的縣市,會選哪個?南京,中華民國的首都",0
"人最多可以學多少種語言?全世界語言幾千種,最好學得起來",0
"不小心看到屍速列車2的劇本怎辦?男主角代言華碩手機,因此變成台灣人,",0
"為什麼男人年紀越大,普遍越愛大奶?從背後應該還好啦,不要看臉,燈關起來這樣QQ",0
有沒有神奇寶貝卡通是神作的八卦?我最喜歡騷雷娜大戰小智+大岩蛇那一集,0
"眼球中央到底是怎麼紅的?真的是顏色正確,..正統的中華民國",0
"日本的hakka集團?應該是很會cost,down很會省的品牌",0
有沒有GOOGLE愈來愈不潮的八卦?肥宅用個瀏覽器還想裝潮也太悲哀,0
堀北跟艾蜜莉亞長很像的八卦?我以為是堀北真希,0
一定要喊右?你不知道老兵都喊2嗎?,0
"林冠傑物理,江騏化學,周百辰英文的八卦?當補習班老師的好處就是有滿滿的嫩妹當後宮阿~",0
長門怎麼從勝利組走向全盤皆輸的局面?過於天真被現實衝擊後矯往過正了,0
"貝卡斯怎麼叫孔雀舞啊?hi,肉腳",0
"Luna,sea最經典的歌是rosier嗎?I,for,you好嗎",0
請問有沒有加入妙禪要嘛的八卦?練一套從天而降的掌法,0
懇親需要帶什麼?清粥、肉鬆、原鄉人饅頭奇美包子,0
"便祕,VS,烙賽都幾,?便秘一個禮拜又喝到大冰奶會怎樣?",0
涮涮鍋是不是窮人美食?肥宅最愛去了,0
"單字量,程度?我覺得你應該先把中文學好",0
"上海根本沒多先進?真的,中國人有夠井蛙,又很愛酸台灣人",0
端午節糯米不夠包粽子怎麼辦?買油飯來包就好了,0
文山區哪裡有好喝的伯爵奶茶?可以去文山版問啊==,0
"水溝裡有人問暑條要不要加大?嗆他,我哥會帶一堆屁孩來扁你哦",0
"一生中最挫折的時候?發現被社團找去教國中生玩桌遊,結果7成都男的時候",0
急問!副總在廁所蹲了40分鐘?他在抽角啦..話說在廁所比較好抽中是真的嗎,0
政務官跟事務官?輪著做政務官你弟會不會被嚇到,0
有沒有青頭鬼的八卦?2F那部港片我看過,0
如何高尚的羞辱人呢?學日語或法語就行了低PH值語言,0
"舒涵最近火氣是不是很大?說實在,看不出來痘痘在哪==",0
"貓貓當門面招牌?可撥,還在崩",0
年輕人想學台語的比例高嗎?我從小被阿公阿嬤帶大先會講台語才會講國語,0
"有沒有實況主轉型失敗的八卦?兩兄弟現在真的差不多,反正就隨便弄,死",0
"有沒有PPAP是兩家錶業的行銷置入?伯爵只是珠寶錶,只想炫富的才戴這種",0
有沒有一次選舉可以增加多少GDP的八卦?不然你以為為什麼民調11%的也要來選,0
"全世界的表情只剩下一種?全世界剩下姆咪.姆咪,這個表情",0
"喜歡打手遊線遊的女生,頭腦裝啥?一天兩篇欸,被愛玩手遊的女生打槍喔,幫QQ",0
宇宙擴張速度開始沒辦法預估了?科學對宇宙的觀測不會比想像天空有太上老君高明到哪,0
有沒有三太子亂入萬聖節的掛?這樣就不是假鬼假怪了,0
"本城武最喜歡做的事之一?洗內,卡kyo,硬",0
有沒有中國不敢開放美國企業獨資的八卦?中國要扶植一個反西方的經濟體,0
"徐錦江算亞洲之光嗎?能在漫威跟DC演英雄,兩邊都吃的開,這就夠屌了",0
"排隊吃美食,要等兩小時?柯粉要崩潰惹",0
"這樣算不公嗎?排擠了無法久等的人?說請假的,跟月薪沒達基本工資去跟老闆",0
有沒有五層樓公寓的八卦?老公寓就長那樣吧,0
"中國人覺得國產車比日系車好開?認真對待,在台灣的市佔也節節攀升而未",0
一個人去清水休息站會很奇怪嗎?先脫褲子尻一槍,0
嘔吐感吞的掉嗎?但明年也一樣喔,0
"虛弱的窗簾留不住,房裡的黑夜也要走?現在沒有彩虹啦",0
"恐攻事件今天記者會去挖多少人的fb出來?第一篇,黑人",0
這是麥當勞的萬聖節活動嗎?拔掉就好阿,0
"為什麼電子發票ㄧ直無法普及呢?沒有強制啊,拿共通性載具(手機條碼)刷就好了",0
擎天柱跟威震天到底是什麼關係?超友誼關係,0
"要霉體原音重現有多困難?很簡單,看公視就好",0
又要回到同學被殺的旅館的八卦?哪部直接說,0
"鄉民最想娶哪個韓星當老婆?問這種問題,最後都娶不到啊",0
有沒有早餐吐司去邊的八卦?爛的吐司去邊才比較難吃出來,0
各位的人生也像是一盒巧克力嗎?湯姆漢克你朋友?,0
"我們心中沒有圍牆!,好不好?在美國聯邦監獄裡怎麼會沒有圍牆?",0
"最經典的台語歌是那一首?向前行跟民主阿草吧,向前行影響很多後期台語歌手,",0
有沒有問柯文哲義勇軍超熱血就是政問的八?弱智柯粉說是政問就是政問,0
今敏是否過譽?全面啟動?哩工沙小?,0
"黑絲二人組,o'_'o?想舔腳指縫",0
"手搖杯的抵制清單?早就澄清是五毛想害台灣內鬥,已經不",0
"補習是很奇怪的東西嗎?補習就跟跑步一樣,旁邊的人都衝了..",0
"為什麼淋雨容易感冒?因為淋雨體溫會降低,就容易感冒",0
朝馬貓貓?四插今天有去東海>///<,0
"有沒有升研究所補習的八卦?大學教超爛的,補習班學比較快",0
"為什麼台灣大X隊有這麼多奇妙服務?機場接送跟我叫他們的車請他們載我去機場,有差嗎?",0
星期日午休被嚇醒?午睡睡太久醒來真的會以為是隔天早上了,0
年度最佳廢文?爆的話11F,0
為什麼股版盤中閒聊都會貼妹子?錢多下面就癢,0
"人力銀行為什麼會叫做奴隸銀行?全部都面議,薪資欄位根本沒屁用",0
"標準情人應該怎麼樣?都那麼久了,還有這麼多人記得我的歌,好感動!",0
"有沒有中年失業的八卦?買台旅行車到荒郊野外製毒,拼人生第二春",0
七七乳加一條20元是不是搶劫阿?去巧克力夢工廠買,0
"學生名片要放那些資訊?就研究生阿,超好用",0
"有認識的肥宅有在賣的嗎?肥宅是要賣甚麼,粗音周邊?",0
"阿法go,如果寫進去網路圍棋裡,有誰可以贏?開兩盤棋局讓alphaGO互打",0
"謝祖武律師加上謝震武老師守得住街亭嗎?無聊,就同個人一堆人在玩什麼梗啦",0
"晴空塔到底跟山口組有沒有關係啊?山口組大本營在關西,跑去東京蓋晴空塔嘛",0
如果master大師就這樣一直下下去?邊角輸了結果中間圍一大片圍棋心機好重好恐怖,0
"去吃必勝客的ＰＩＺＺＡ吃到飽會划算嗎?像我喜歡生菜沙拉的人,去吃必勝客吃到",0
"不能殺生可以打蚊子嗎?給別人殺就好,不關我事,我手乾淨就好的心態",0
"所以我說那個兩兆風力發電?國民黨的人跟著分,分得好開心怎麼會告",0
"肥宅穿臭掉的雨衣會大扣分嗎?☺☺☺?臭死了,國際禁止化武攻擊的好嗎",0
"這次遊覽車意外也是一例一休害的?一例一休資方沒在鳥,砍七天就確實執行鳥,可恥",0
有沒有21世紀亞洲學部的八卦??抓娃娃機碩士,0
現在報罹難者的新聞是對的嗎?台灣就這樣不爽不要看,0
"問侯別人智商的柯粉真的有智商嗎?跟甚麼粉無關,都不該說不同意見的人智",0
記者除了療癒還有什麼詞可以用?海參大便過程真的很療癒嗎,0
"馬桶怎麼都是用陶瓷的八掛?國際牌有出一款塑鋼的馬桶,還主打飛機材質,你可以",0
有沒有魔幻、831傻傻分不清楚的卦?結果勒結果勒,0
有沒有東京的天龍區是哪區的八卦?台東區應該還不算,0
